instance,it_bb,it_box,p_true_pb,runtime_bb,runtime_box,runtime_pb,zeta_box,θ_bb,θ_box,θ_pb,n,m,pc,k,obs_pb,obs_bb,obs_box
14,13,13,1,0.363,2.048,8.957,1.0,3.2064287819996834e7,3.2064287819996834e7,3.2064287819996834e7,8,15,0.1,1,9.913407544041704e6,9.913407544041704e6,9.913407544041704e6
15,15,14,1,0.387,2.025,8.967,1.0,3.469769435123976e7,3.469769435123976e7,3.469769435123977e7,8,15,0.1,1,1.101119133792305e7,1.101119133792305e7,1.101119133792305e7
16,11,10,1,0.46,2.411,10.397,1.75,2.655441942684267e7,2.655441942684267e7,2.655441942684267e7,8,15,0.1,1,7.660203592368158e6,7.660203592368158e6,7.660203592368158e6
17,12,12,1,0.481,2.609,11.649,0.8333333333333357,2.562637962562578e7,2.562637962562578e7,2.5626379625625774e7,8,15,0.1,1,8.09269016790222e6,8.09269016790222e6,8.09269016790222e6
18,13,12,1,0.42,2.142,9.432,2.0,2.6176504737557888e7,2.6176504737557888e7,2.6176504737557884e7,8,15,0.1,1,9.22554980870349e6,9.22554980870349e6,9.22554980870349e6
19,15,14,1,0.586,2.924,11.936,0.8333333333333321,4.151599940070301e7,4.151599940070301e7,4.151599940070301e7,8,15,0.1,1,1.3575396687094316e7,1.3575396687094316e7,1.3575396687094316e7
1,9,8,1,0.33,2.002,9.121,1.7142857142857117,2.479508412977474e7,2.479508412977474e7,2.4795084129774734e7,8,15,0.1,1,9.284409031633776e6,9.284409031633776e6,9.284409031633776e6
20,8,8,1,0.284,2.041,9.298,1.0000000002000036,1.6095330454597943e7,1.6095330454597943e7,1.609533045459794e7,8,15,0.1,1,7.477554407381109e6,7.477554407381109e6,7.477554407381109e6
21,14,13,1,0.45,2.481,10.452,0.1999999999999993,3.0676596540613685e7,3.0676596540613685e7,3.067659654061369e7,8,15,0.1,1,8.906598837358141e6,8.906598837358141e6,8.906598837358141e6
22,15,14,1,0.496,2.387,10.097,1.0,3.463411766843143e7,3.463411766843143e7,3.463411766843143e7,8,15,0.1,1,1.0525148528290931e7,1.0525148528290931e7,1.0525148528290931e7
23,12,12,1,0.398,2.108,9.29,2.0,3.3134166215732228e7,3.3134166215732228e7,3.313416621573223e7,8,15,0.1,1,9.805532543783188e6,9.805532543783188e6,9.805532543783188e6
24,12,10,1,0.448,2.609,11.765,0.3999999999999915,3.271594690203217e7,3.271594690203217e7,3.271594690203217e7,8,15,0.1,1,1.0992768037050115e7,1.0992768037050115e7,1.0992768037050115e7
25,10,9,1,0.305,2.095,9.471,1.0000000002000036,1.5499087531247888e7,1.5499087531247888e7,1.5499087531247886e7,8,15,0.1,1,6.9022217651681965e6,6.9022217651681965e6,6.9022217651681965e6
26,11,10,1,0.357,2.104,9.49,2.0,2.192342234410215e7,2.192342234410215e7,2.192342234410215e7,8,15,0.1,1,6.893833860048458e6,6.893833860048458e6,6.893833860048458e6
27,11,10,1,0.358,2.002,9.482,3.2857142857142883,2.953011416025816e7,2.953011416025816e7,2.9530114160258163e7,8,15,0.1,1,1.0055792374883335e7,1.0055792374883335e7,1.0055792374883335e7
28,14,12,1,0.406,2.174,10.043,1.6000000000000014,2.866541973025912e7,2.866541973025912e7,2.8665419730259128e7,8,15,0.1,1,8.649403543211471e6,8.649403543211471e6,8.649403543211471e6
29,13,11,1,0.468,2.632,11.674,1.1666666666666536,3.6510541707945324e7,3.6510541707945324e7,3.651054170794533e7,8,15,0.1,1,9.77797819549179e6,9.77797819549179e6,9.77797819549179e6
2,15,14,1,0.58,2.914,11.537,0.8571428571428577,4.0613822929794274e7,4.0613822929794274e7,4.0613822929794274e7,8,15,0.1,1,1.2486209274709702e7,1.2486209274709702e7,1.2486209274709702e7
30,7,8,1,0.387,2.771,12.139,1.0,1.8720541715891752e7,1.8720541715891752e7,1.8720541715891752e7,8,15,0.1,1,1.0211497997584874e7,1.0211497997584874e7,1.0211497997584874e7
31,12,11,1,0.411,2.23,10.043,1.0,2.9562740247213364e7,2.9562740247213364e7,2.9562740247213367e7,8,15,0.1,1,8.986311013746351e6,8.986311013746351e6,8.986311013746351e6
32,14,13,1,0.42,2.166,9.44,2.000000000000014,2.5909835625108473e7,2.5909835625108473e7,2.5909835625108477e7,8,15,0.1,1,8.451746239379883e6,8.451746239379883e6,8.451746239379883e6
33,11,11,1,0.313,2.021,9.063,1.0,2.3931686406962886e7,2.3931686406962886e7,2.393168640696289e7,8,15,0.1,1,8.737108426641867e6,8.737108426641867e6,8.737108426641867e6
34,12,11,1,0.33,2.02,8.935,3.0,2.5611770460994113e7,2.5611770460994113e7,2.561177046099411e7,8,15,0.1,1,7.722303056967583e6,7.722303056967583e6,7.722303056967583e6
35,11,9,1,0.317,2.122,9.509,1.0,2.4072660958565146e7,2.4072660958565146e7,2.407266095856515e7,8,15,0.1,1,1.0354360626534149e7,1.0354360626534149e7,1.0354360626534149e7
36,9,8,1,0.401,2.3,10.555,1.0000000002000036,1.850735992811039e7,1.850735992811039e7,1.850735992811039e7,8,15,0.1,1,9.836358774836523e6,9.836358774836523e6,9.836358774836523e6
37,15,14,1,0.424,2.132,8.961,1.8333333333333321,3.6292071971213296e7,3.6292071971213296e7,3.62920719712133e7,8,15,0.1,1,1.010366522319305e7,1.010366522319305e7,1.010366522319305e7
38,10,11,1,0.296,2.003,9.045,3.0,2.4009462107169315e7,2.4009462107169315e7,2.4009462107169315e7,8,15,0.1,1,9.310074364815913e6,9.310074364815913e6,9.310074364815913e6
39,8,7,1,0.321,1.997,9.016,1.0000000000000115,1.9862335100831427e7,1.9862335100831427e7,1.9862335100831427e7,8,15,0.1,1,1.0500823257111352e7,1.0500823257111352e7,1.0500823257111352e7
3,14,13,1,0.458,2.564,10.909,1.0,2.814558608369696e7,2.814558608369696e7,2.814558608369696e7,8,15,0.1,1,7.723881159764788e6,7.723881159764788e6,7.723881159764788e6
40,12,10,1,0.512,2.726,12.672,2.0,2.23074704377345e7,2.23074704377345e7,2.23074704377345e7,8,15,0.1,1,8.522315378759857e6,8.522315378759857e6,8.522315378759857e6
41,11,11,1,0.336,2.037,9.02,2.0,2.3412940607385486e7,2.3412940607385486e7,2.341294060738549e7,8,15,0.1,1,7.804694581640549e6,7.804694581640549e6,7.804694581640549e6
42,13,12,1,0.371,2.153,9.375,2.3333333333333357,2.771616873428297e7,2.771616873428297e7,2.771616873428297e7,8,15,0.1,1,8.291339674551341e6,8.291339674551341e6,8.291339674551341e6
43,12,11,1,0.377,2.089,9.413,1.2000000000000028,2.9137913093259573e7,2.9137913093259573e7,2.9137913093259577e7,8,15,0.1,1,1.0660636670576107e7,1.0660636670576107e7,1.0660636670576107e7
44,14,13,1,0.477,2.431,10.225,2.8000000000000007,3.3486262583118606e7,3.3486262583118606e7,3.348626258311861e7,8,15,0.1,1,1.0705886291224474e7,1.0705886291224474e7,1.0705886291224474e7
45,13,12,1,0.364,2.029,8.98,4.0,3.2512858246896014e7,3.2512858246896014e7,3.2512858246896014e7,8,15,0.1,1,9.695556193405092e6,9.695556193405092e6,9.695556193405092e6
46,15,14,1,0.515,2.164,9.261,0.8000000000000007,3.903154898039708e7,3.903154898039708e7,3.903154898039708e7,8,15,0.1,1,1.1509557773368236e7,1.1509557773368236e7,1.1509557773368236e7
47,13,13,1,0.468,2.74,11.612,0.1999999999999993,3.364466750432991e7,3.364466750432991e7,3.364466750432992e7,8,15,0.1,1,1.0473886917559236e7,1.0473886917559236e7,1.0473886917559236e7
48,13,12,1,0.361,2.093,9.424,0.28571428571428825,3.1041354772427022e7,3.1041354772427022e7,3.1041354772427022e7,8,15,0.1,1,9.996640471687702e6,9.996640471687702e6,9.996640471687702e6
49,10,8,1,0.339,2.206,9.857,4.0,2.4074676983607955e7,2.4074676983607955e7,2.407467698360795e7,8,15,0.1,1,1.0979330596443525e7,1.0979330596443525e7,1.0979330596443525e7
4,13,12,1,0.452,2.202,10.117,0.9999999999999964,2.38672812614877e7,2.38672812614877e7,2.38672812614877e7,8,15,0.1,1,7.956095259182546e6,7.956095259182546e6,7.956095259182546e6
50,15,14,1,0.461,2.328,9.933,0.1999999999999993,3.1851489668213226e7,3.1851489668213226e7,3.1851489668213233e7,8,15,0.1,1,7.644565039097222e6,7.644565039097222e6,7.644565039097222e6
5,10,8,1,0.34,2.159,10.088,2.6666666666666625,2.2405642618888754e7,2.2405642618888754e7,2.2405642618888758e7,8,15,0.1,1,9.063109725918088e6,9.063109725918088e6,9.063109725918088e6
6,13,11,1,0.385,2.15,9.779,0.25000000000000666,2.796533067950744e7,2.796533067950744e7,2.796533067950745e7,8,15,0.1,1,7.615774566406161e6,7.615774566406161e6,7.615774566406161e6
7,8,8,1,0.339,2.183,9.904,4.0,2.2275579689328715e7,2.2275579689328715e7,2.2275579689328715e7,8,15,0.1,1,9.67415905512883e6,9.67415905512883e6,9.67415905512883e6
8,10,9,1,0.385,2.277,10.078,1.0,1.8560435234130226e7,1.8560435234130226e7,1.8560435234130226e7,8,15,0.1,1,7.076435234130859e6,7.076435234130859e6,7.076435234130859e6
9,11,10,1,0.519,2.497,10.534,1.0,2.3655095602019742e7,2.3655095602019742e7,2.3655095602019746e7,8,15,0.1,1,1.0403500905528784e7,1.0403500905528784e7,1.0403500905528784e7
10,5,5,1,0.311,2.41,10.375,1.0,1.6731901007786043e7,1.6731901007786043e7,1.6731901007786045e7,8,15,0.3,1,1.5358618079912417e7,1.5358618079912417e7,1.5358618079912417e7
11,6,9,1,0.335,2.52,10.504,1.0000000002000036,2.0079533013388988e7,2.0079533013388988e7,2.0079533013388988e7,8,15,0.3,1,1.7287243630107563e7,1.7287243630107563e7,1.7287243630107563e7
12,9,8,1,0.386,2.602,10.849,2.799999999999997,1.7233388478922248e7,1.7233388478922248e7,1.723338847892225e7,8,15,0.3,1,1.5160477483793264e7,1.5160477483793264e7,1.5160477483793264e7
13,8,8,1,0.338,2.087,9.456,1.7142857142857153,2.1901656826094832e7,2.1901656826094832e7,2.1901656826094832e7,8,15,0.3,1,2.12287435701672e7,2.12287435701672e7,2.12287435701672e7
14,5,4,1,0.29,2.02,9.291,1.0000000002000036,3.763867644551971e6,3.763867644551971e6,3.7638676445519715e6,8,15,0.3,1,3.763867644545939e6,3.763867644545939e6,3.763867644545939e6
15,6,5,1,0.321,2.073,9.578,2.0,1.9148782666633956e7,1.9148782666633956e7,1.914878266663396e7,8,15,0.3,1,1.914878266663626e7,1.914878266663626e7,1.914878266663626e7
16,5,4,1,0.287,1.955,9.104,1.0,1.5532271144630052e7,1.5532271144630052e7,1.5532271144630056e7,8,15,0.3,1,1.5532271144634575e7,1.5532271144634575e7,1.5532271144634575e7
17,4,3,1,0.282,1.932,9.188,9.0,1.3738167106347077e7,1.3738167106347077e7,1.373816710634708e7,8,15,0.3,1,1.327648323181155e7,1.327648323181155e7,1.327648323181155e7
18,6,5,1,0.316,2.04,9.686,1.0,1.6152484703559717e7,1.6152484703559717e7,1.6152484703559719e7,8,15,0.3,1,1.3889049207742691e7,1.3889049207742691e7,1.3889049207742691e7
19,9,7,1,0.389,2.666,11.916,2.0,1.5855900361828897e7,1.5855900361828897e7,1.5855900361828899e7,8,15,0.3,1,1.585590036182438e7,1.585590036182438e7,1.585590036182438e7
1,6,8,1,0.32,2.155,9.715,0.25,1.1434404111789014e7,1.1434404111789014e7,1.1434404111789016e7,8,15,0.3,1,1.1434404111783465e7,1.1434404111783465e7,1.1434404111783465e7
20,9,7,1,0.394,2.328,10.489,0.5,3.2951640290525883e7,3.2951640290525883e7,3.295164029052588e7,8,15,0.3,1,2.789200107413864e7,2.789200107413864e7,2.789200107413864e7
21,5,4,1,0.302,2.023,9.761,1.0,1.3825535561748825e7,1.3825535561748825e7,1.3825535561748829e7,8,15,0.3,1,1.2724836348890305e7,1.2724836348890305e7,1.2724836348890305e7
22,7,9,1,0.293,1.948,8.986,1.0,1.0020448411034796e7,1.0020448411034796e7,1.0020448411034796e7,8,15,0.3,1,1.0020448411031581e7,1.0020448411031581e7,1.0020448411031581e7
23,4,4,1,0.275,2.191,10.067,4.0,6.410062078884454e6,6.410062078884454e6,6.410062078884456e6,8,15,0.3,1,6.4100620788865965e6,6.4100620788865965e6,6.4100620788865965e6
24,6,6,1,0.272,2.049,9.402,3.0,1.2286176419789765e7,1.2286176419789763e7,1.2286176419789763e7,8,15,0.3,1,1.2286176419784646e7,1.2286176419784646e7,1.2286176419784646e7
25,5,4,1,0.31,2.001,9.536,1.0,7.067590432068536e6,7.067590432068536e6,7.067590432068537e6,8,15,0.3,1,7.06759043206762e6,7.06759043206762e6,7.06759043206762e6
26,7,6,1,0.402,2.739,12.135,2.0,2.5536892940138165e7,2.5536892940138165e7,2.5536892940138165e7,8,15,0.3,1,1.9855070501222614e7,1.9855070501222614e7,1.9855070501222614e7
27,5,5,1,0.317,2.281,9.944,1.0,1.262349345525345e7,1.262349345525345e7,1.262349345525345e7,8,15,0.3,1,1.26234934565159e7,1.26234934565159e7,1.26234934565159e7
28,9,9,1,0.444,2.683,12.16,0.9000000000000057,3.436874953300326e7,3.436874953300326e7,3.436874953300326e7,8,15,0.3,1,2.38504638628006e7,2.38504638628006e7,2.38504638628006e7
29,2,1,1,0.261,1.944,9.045,0.0,1498.9735838292215,1498.9735838292215,1498.9735838292215,8,15,0.3,1,1498.9735910259187,1498.9735910259187,1498.9735910259187
2,3,5,1,0.279,1.865,8.929,1.0,5.440129222990323e6,5.440129222990323e6,5.440129222990322e6,8,15,0.3,1,5.440129222989666e6,5.440129222989666e6,5.440129222989666e6
30,6,3,1,0.487,2.883,13.416,3.0,6.315972880855819e6,6.315972880855819e6,6.31597288085582e6,8,15,0.3,1,6.315972880854984e6,6.315972880854984e6,6.315972880854984e6
31,8,7,1,0.433,2.803,12.806,4.0,1.923166594573877e7,1.923166594573877e7,1.923166594573877e7,8,15,0.3,1,1.6026657640028e7,1.6026657640028e7,1.6026657640028e7
32,5,4,1,0.357,2.488,11.451,6.0,8.033897440924855e6,8.033897440924855e6,8.033897440924856e6,8,15,0.3,1,8.033897440929772e6,8.033897440929772e6,8.033897440929772e6
33,10,10,1,0.454,2.439,10.519,5.18181818181818,3.422672026424821e7,3.422672026424821e7,3.4226720264248215e7,8,15,0.3,1,2.7646292846516706e7,2.7646292846516706e7,2.7646292846516706e7
34,5,6,1,0.286,1.948,8.938,1.0,8.500621128462989e6,8.500621128462989e6,8.50062112846299e6,8,15,0.3,1,8.50062112846489e6,8.50062112846489e6,8.50062112846489e6
35,4,8,1,0.301,2.011,9.606,1.0,1.893800845099473e6,1.893800845099473e6,1.893800845099473e6,8,15,0.3,1,1.8938008452834971e6,1.8938008452834971e6,1.8938008452834971e6
36,5,3,1,0.348,2.217,10.309,12.0,7.012793100872721e6,7.012793100872721e6,7.012793100872721e6,8,15,0.3,1,7.012793100874984e6,7.012793100874984e6,7.012793100874984e6
37,8,5,1,0.316,2.006,9.439,3.0,1.1078261574311486e7,1.1078261574311486e7,1.1078261574311487e7,8,15,0.3,1,1.1078261574314736e7,1.1078261574314736e7,1.1078261574314736e7
38,6,5,1,0.263,1.907,8.955,4.0,1.7731834181498576e7,1.7731834181498576e7,1.773183418149858e7,8,15,0.3,1,1.6313547891637089e7,1.6313547891637089e7,1.6313547891637089e7
39,8,6,1,0.385,2.467,10.234,10.0,1.4676156824379746e7,1.4676156824379746e7,1.4676156824379748e7,8,15,0.3,1,1.395445882659658e7,1.395445882659658e7,1.395445882659658e7
3,9,8,1,0.362,2.219,9.883,1.0,2.3876093594592817e7,2.3876093594592817e7,2.3876093594592817e7,8,15,0.3,1,1.534273775214386e7,1.5501450740188463e7,1.5501450740188463e7
40,8,4,1,0.361,2.389,9.626,1.0,2.0409285681321763e7,2.0409285681321763e7,2.0409285681321766e7,8,15,0.3,1,2.040928568132749e7,2.040928568132749e7,2.040928568132749e7
41,6,6,1,0.336,2.058,9.608,1.0,1.3537621605736673e7,1.3537621605736673e7,1.3537621605736677e7,8,15,0.3,1,1.3537621605736483e7,1.3537621605736483e7,1.3537621605736483e7
42,5,4,1,0.264,2.017,9.309,12.0,9.925906180485088e6,9.925906180485088e6,9.92590618048509e6,8,15,0.3,1,9.614446845491963e6,9.614446845491963e6,9.614446845491963e6
43,12,12,1,0.424,2.305,10.1,0.6153846153846143,5.995054597471909e7,5.995054597471909e7,5.99505459747191e7,8,15,0.3,1,3.676734305040932e7,3.676734305040932e7,3.676734305040932e7
44,9,7,1,0.363,2.208,10.241,4.0,2.4312724265548404e7,2.4312724265548404e7,2.43127242655484e7,8,15,0.3,1,2.12964010991058e7,2.12964010991058e7,2.12964010991058e7
45,6,5,1,0.323,2.274,9.831,3.0,1.1993878182088647e7,1.1993878182088647e7,1.1993878182088649e7,8,15,0.3,1,1.1993878182088496e7,1.1993878182088496e7,1.1993878182088496e7
46,3,5,1,0.239,1.939,8.994,2.0,8.083421238639107e6,8.083421238639107e6,8.083421238639107e6,8,15,0.3,1,8.0834212394523565e6,8.0834212394523565e6,8.0834212394523565e6
47,11,8,1,0.446,2.229,10.339,0.29999999999999716,3.182489296754761e7,3.182489296754761e7,3.1824892967547614e7,8,15,0.3,1,3.0670048825284958e7,3.0670048825284958e7,3.0670048825284958e7
48,8,5,1,0.372,2.762,11.957,4.0,1.0397584161551204e7,1.0397584161551204e7,1.0397584161551204e7,8,15,0.3,1,1.0164342655817866e7,1.0164342655817866e7,1.0164342655817866e7
49,6,5,1,0.333,2.263,10.146,6.0,1.7952567344940305e7,1.7952567344940305e7,1.7952567344940305e7,8,15,0.3,1,1.5648912519390106e7,1.5648912519390106e7,1.5648912519390106e7
4,3,3,1,0.33,2.366,10.028,8.000000000900002,8.634256046105854e6,8.634256046105854e6,8.634256046105854e6,8,15,0.3,1,8.634256046100035e6,8.634256046100035e6,8.634256046100035e6
50,9,7,1,0.332,2.088,9.537,6.0,2.8837184568642594e7,2.8837184568642594e7,2.8837184568642594e7,8,15,0.3,1,2.220787220079422e7,2.220787220079422e7,2.220787220079422e7
5,4,4,1,0.286,2.007,9.756,1.0,8.569268816891178e6,8.569268816891178e6,8.569268816891178e6,8,15,0.3,1,8.569268816891626e6,8.569268816891626e6,8.569268816891626e6
6,9,7,1,0.377,2.266,10.233,1.0,1.78560809193113e7,1.78560809193113e7,1.7856080919311304e7,8,15,0.3,1,1.5178202794748165e7,1.4702135572604064e7,1.4702135572604064e7
7,8,7,1,0.365,2.367,10.914,1.3333333333333357,1.9586507054860868e7,1.9586507054860868e7,1.9586507054860864e7,8,15,0.3,1,1.5831725806607777e7,1.5831725806607777e7,1.5831725806607777e7
8,6,4,1,0.316,2.03,9.303,4.0,1.3302268226959694e7,1.3302268226959694e7,1.3302268226959696e7,8,15,0.3,1,1.330226822696478e7,1.3302268226964764e7,1.3302268226964764e7
9,8,6,1,0.423,2.647,10.893,2.0,3.3873066643406674e7,3.3873066643406674e7,3.3873066643406674e7,8,15,0.3,1,2.530067449186084e7,2.530067449186084e7,2.530067449186084e7
10,13,13,1,0.445,2.511,10.573,1.0,3.9293036683746554e7,3.9293036683746554e7,3.9293036683746554e7,8,20,0.1,1,1.3922045374769107e7,1.3922045374769107e7,1.3922045374769107e7
11,16,14,1,0.539,2.481,9.993,0.5000000001500009,4.171479950721085e7,4.171479950721085e7,4.171479950721086e7,8,20,0.1,1,1.4475612955478668e7,1.4475612955478668e7,1.4475612955478668e7
12,16,15,1,0.574,2.251,9.495,0.625,3.422704426971655e7,3.422704426971655e7,3.422704426971655e7,8,20,0.1,1,1.057986684829373e7,1.057986684829373e7,1.057986684829373e7
13,17,16,1,0.617,2.379,10.075,0.6363636363636367,3.812221436565347e7,3.812221436565347e7,3.812221436565347e7,8,20,0.1,1,1.1788348337290037e7,1.1788348337290037e7,1.1788348337290037e7
14,12,12,1,0.44,2.397,10.688,1.8181818181818201,2.533134074870268e7,2.533134074870268e7,2.533134074870268e7,8,20,0.1,1,1.2916803906751633e7,1.2916803906751633e7,1.2916803906751633e7
15,12,11,1,0.504,2.643,11.721,1.0000000002000036,2.587723990822541e7,2.587723990822541e7,2.5877239908225417e7,8,20,0.1,1,1.0944389075244201e7,1.0944389075244201e7,1.0944389075244201e7
16,13,13,1,0.425,2.178,9.49,0.875,3.5981007167815596e7,3.5981007167815596e7,3.59810071678156e7,8,20,0.1,1,1.4761964540966034e7,1.4761964540966034e7,1.4761964540966034e7
17,18,16,1,0.726,2.999,12.219,0.4285714285714306,4.7717089944986895e7,4.7717089944986895e7,4.77170899449869e7,8,20,0.1,1,1.3366465714850452e7,1.336646571485044e7,1.336646571485044e7
18,15,13,1,0.478,2.266,10.135,0.25,3.610337851871649e7,3.610337851871649e7,3.6103378518716484e7,8,20,0.1,1,1.0976641762819733e7,1.0976641762819733e7,1.0976641762819733e7
19,10,10,1,0.396,2.401,10.521,1.0000000002000036,2.6935560185444996e7,2.6935560185444996e7,2.6935560185444992e7,8,20,0.1,1,1.0285138449040428e7,1.0285138449040428e7,1.0285138449040428e7
1,11,10,1,0.36,2.032,9.123,2.0,3.157882270452605e7,3.157882270452605e7,3.1578822704526052e7,8,20,0.1,1,1.3330894905704498e7,1.3330894905704498e7,1.3330894905704498e7
20,8,8,1,0.308,2.067,9.029,1.0,2.1195255892731093e7,2.1195255892731093e7,2.1195255892731093e7,8,20,0.1,1,1.0859531583329279e7,1.0859531583329279e7,1.0859531583329279e7
21,15,14,1,0.762,3.148,12.56,1.0,3.934169956346823e7,3.934169956346823e7,3.934169956346823e7,8,20,0.1,1,1.3507645042352566e7,1.3507645042352566e7,1.3507645042352566e7
22,14,14,1,0.48,2.221,9.059,1.0,3.3740897166657425e7,3.3740897166657425e7,3.3740897166657425e7,8,20,0.1,1,1.0037859386663206e7,1.0037859386663206e7,1.0037859386663206e7
23,16,15,1,0.522,2.135,8.971,0.8333333333333321,3.5446748383881755e7,3.5446748383881755e7,3.544674838388175e7,8,20,0.1,1,1.0646902577906607e7,1.0646902577906607e7,1.0646902577906607e7
24,13,13,1,0.451,2.076,8.991,1.0000000002000036,4.2068150198169336e7,4.2068150198169336e7,4.206815019816934e7,8,20,0.1,1,1.5558419720471343e7,1.5558419720471343e7,1.5558419720471343e7
25,16,15,1,0.608,2.323,9.64,1.0,4.066883347012481e7,4.066883347012481e7,4.0668833470124796e7,8,20,0.1,1,1.3474966146771489e7,1.3474966146771489e7,1.3474966146771489e7
26,17,15,1,0.745,3.204,12.899,1.0,2.9921287913757626e7,2.9921287913757626e7,2.9921287913757637e7,8,20,0.1,1,8.451391593565198e6,8.451391593565198e6,8.451391593565198e6
27,16,15,1,0.78,3.035,12.221,1.0,3.861132891286922e7,3.861132891286922e7,3.8611328912869215e7,8,20,0.1,1,1.0949832207161754e7,1.0949832207161754e7,1.0949832207161754e7
28,20,18,1,0.818,2.738,10.49,1.0000000000000016,5.1579595418502904e7,5.1579595418502904e7,5.157959541850291e7,8,20,0.1,1,1.3823052608019628e7,1.3823052608019628e7,1.3823052608019628e7
29,15,14,1,0.491,2.172,9.592,1.0,3.579682188602738e7,3.579682188602738e7,3.579682188602739e7,8,20,0.1,1,1.2220891024235573e7,1.2220891024235573e7,1.2220891024235573e7
2,15,14,1,0.433,2.128,9.29,1.0000000002000036,4.205438996369476e7,4.205438996369476e7,4.205438996369476e7,8,20,0.1,1,1.4313909704697922e7,1.4313909704697922e7,1.4313909704697922e7
30,13,12,1,0.606,3.031,12.293,1.0000000002000036,3.0071228599164914e7,3.0071228599164914e7,3.0071228599164914e7,8,20,0.1,1,1.4902801389996642e7,1.4902801389996642e7,1.4902801389996642e7
31,16,16,1,0.584,2.435,9.955,1.0,4.6714851234209634e7,4.6714851234209634e7,4.671485123420963e7,8,20,0.1,1,1.3027741295831852e7,1.3027741295831852e7,1.3027741295831852e7
32,15,15,1,0.445,2.302,9.963,0.25,3.8195406819188766e7,3.8195406819188766e7,3.819540681918876e7,8,20,0.1,1,1.3375632444711503e7,1.3375632444711503e7,1.3375632444711503e7
33,12,11,1,0.413,2.153,9.356,0.7999999999999988,2.911388601855657e7,2.911388601855657e7,2.911388601855658e7,8,20,0.1,1,1.2616824643877925e7,1.2616824643877925e7,1.2616824643877925e7
34,15,13,1,0.452,2.153,9.345,0.42857142857142705,3.691620414761531e7,3.691620414761531e7,3.691620414761531e7,8,20,0.1,1,1.4143929338101102e7,1.4143929338101102e7,1.4143929338101102e7
35,13,10,1,0.427,2.141,9.623,1.8888888888888893,2.4327563980265573e7,2.4327563980265573e7,2.432756398026558e7,8,20,0.1,1,9.970467895053666e6,9.970467895053666e6,9.970467895053666e6
36,9,10,1,0.487,2.971,13.35,2.0,2.143904618869219e7,2.143904618869219e7,2.1439046188692193e7,8,20,0.1,1,1.0719812773937311e7,1.0719812773937311e7,1.0719812773937311e7
37,13,12,1,0.525,2.67,11.567,0.3999999999999986,3.230219504657585e7,3.230219504657585e7,3.2302195046575863e7,8,20,0.1,1,1.2129010543383162e7,1.2129010543383162e7,1.2129010543383162e7
38,17,16,1,0.509,2.265,9.938,0.400000000140011,4.2280695912952885e7,4.2280695912952885e7,4.228069591295288e7,8,20,0.1,1,1.2895562988288363e7,1.2895562988288363e7,1.2895562988288363e7
39,9,11,1,0.316,2.207,9.97,3.000000000400007,2.0260390698314495e7,2.0260390698314495e7,2.0260390698314495e7,8,20,0.1,1,7.613181796746196e6,7.613181796746196e6,7.613181796746196e6
3,11,12,1,0.384,2.208,9.763,1.000000000000007,3.2235010382947598e7,3.2235010382947598e7,3.2235010382947598e7,8,20,0.1,1,1.4640775050079346e7,1.4640775050079346e7,1.4640775050079346e7
40,11,7,1,0.349,2.212,9.602,6.0008206329132285,2.69904870227244e7,2.69904870227244e7,2.6990487022724405e7,8,20,0.1,1,1.3750180077644937e7,1.3750180077644937e7,1.3750180077644937e7
41,13,10,1,0.537,2.741,11.715,1.0000000000000033,3.016391086473172e7,3.016391086473172e7,3.016391086473172e7,8,20,0.1,1,1.0889286614181958e7,1.0889286614181992e7,1.0889286614181992e7
42,16,15,1,0.621,2.532,9.768,1.0000000002000036,3.534504335226441e7,3.534504335226441e7,3.534504335226442e7,8,20,0.1,1,1.1781979036592484e7,1.1781979036592484e7,1.1781979036592484e7
43,12,11,1,0.396,2.091,9.165,1.000000000200007,2.1993085655400395e7,2.1993085655400395e7,2.19930856554004e7,8,20,0.1,1,1.3124043933629792e7,1.3124043933629792e7,1.3124043933629792e7
44,15,14,1,0.464,2.112,9.278,1.0000000002000036,4.1410205124315e7,4.1410205124315e7,4.1410205124315e7,8,20,0.1,1,1.1957793474335907e7,1.1957793474335907e7,1.1957793474335907e7
45,15,14,1,0.442,2.119,9.185,1.0000000002000036,2.5842095734927695e7,2.5842095734927695e7,2.58420957349277e7,8,20,0.1,1,1.0613963347796887e7,1.0613963347796887e7,1.0613963347796887e7
46,13,14,1,0.48,2.189,9.588,2.0,3.7479617819518514e7,3.7479617819518514e7,3.747961781951852e7,8,20,0.1,1,1.4123056428770764e7,1.4123056428770764e7,1.4123056428770764e7
47,11,12,1,0.369,2.047,9.071,1.3999999999999986,2.946712544642295e7,2.946712544642295e7,2.9467125446422957e7,8,20,0.1,1,1.1865278952375982e7,1.1865278952375982e7,1.1865278952375982e7
48,16,15,1,0.532,2.266,9.45,1.3999999999999986,3.50381320059481e7,3.50381320059481e7,3.50381320059481e7,8,20,0.1,1,1.1192897345742224e7,1.1192897345742224e7,1.1192897345742224e7
49,19,18,1,0.716,2.432,9.399,1.0,4.779839124039523e7,4.779839124039523e7,4.779839124039523e7,8,20,0.1,1,1.3014394460261714e7,1.3014394460261714e7,1.3014394460261714e7
4,13,12,1,0.473,2.713,11.236,1.0000000002000042,3.605590035206395e7,3.605590035206395e7,3.6055900352063954e7,8,20,0.1,1,1.1339356258205414e7,1.1339356258205414e7,1.1339356258205414e7
